fips_code,year,state_name,county_name,state_abb,dem2p_vote_share,rep2p_vote_share,avg_wkly_wage,wage_growth,prop_over_65,rural_urban,prop_college_grad,prop_foreignborn,prop_hispanic,prop_white,prop_black,employ_pop_ratio_25_64,employ_pop_ratio_25_64_change,dem2p_vote_share_2012,Linc2pvs,inc2pvs_change,mortality_risk_25_45,mortality_risk_25_45_change,TrumpMajority
1001,2016,Alabama,Autauga,AL,0.246219188,0.753780842,724,0.104746833,0.13978456,2,0.245927706,0.018383622,0.025722537,0.782824993,0.197872564,0.364468485,-0.004402637,0.267999589,0.267999589,-0.021780401,3.449016094,-0.125983238,1
1003,2016,Alabama,Baldwin,AL,0.202105477,0.797894537,679,0.045188412,0.187148511,3,0.295471102,0.032695103,0.043666985,0.883026779,0.095807895,0.676123142,0.009045362,0.218183652,0.218183652,-0.016078174,3.069451571,-0.129616976,1
1005,2016,Alabama,Barbour,AL,0.471763164,0.528236866,704,0.075201228,0.16528894,6,0.128677875,0.028593972,0.043097619,0.500853598,0.486459225,0.581592321,-0.010004222,0.51577574,0.51577574,-0.044012576,3.991818428,-0.01311779,1
1007,2016,Alabama,Bibb,AL,0.217613921,0.782386065,767,0.071603842,0.148856997,1,0.119999997,0.013512316,0.022239944,0.77258867,0.220076874,0.329086035,0.008790165,0.264194787,0.264194787,-0.046580866,4.499433041,0.042300224,1
1009,2016,Alabama,Blount,AL,0.086231589,0.913768411,648,0.020265697,0.171929151,1,0.130497575,0.042718008,0.087272979,0.970414519,0.018553907,0.278975159,0.003008395,0.125139445,0.125139445,-0.038907856,3.736917734,0.24226284,1
1011,2016,Alabama,Bullock,AL,0.755925357,0.244074628,633,0.038652156,0.151345715,6,0.102550119,0.015163003,0.001231994,0.271046847,0.709893703,0.519197524,0.020668864,0.764476061,0.764476061,-0.008550704,4.806710243,0.045486927,0
1013,2016,Alabama,Butler,AL,0.43188259,0.56811738,644,0.031548359,0.181262329,6,0.160800055,0.013954635,0.012475345,0.533683956,0.450788885,0.696353436,0.024882078,0.462287843,0.462287843,-0.030405253,5.262532711,0.203495502,1
1015,2016,Alabama,Calhoun,AL,0.287241787,0.712758243,741,0.069860801,0.159307227,3,0.176529661,0.023937937,0.034362245,0.766341984,0.215776652,0.73171407,0.007707357,0.33873418,0.33873418,-0.051492393,4.386136532,0.139925003,1
1017,2016,Alabama,Chambers,AL,0.424461901,0.575538099,703,0.067672871,0.183873236,6,0.124842793,0.00990652,0.004350638,0.580419362,0.403802246,0.468275398,0.00958091,0.473965704,0.473965704,-0.049503803,4.552378178,-0.0783391,1
1019,2016,Alabama,Cherokee,AL,0.147296324,0.852703691,655,0.001527884,0.203228176,6,0.139616996,0.007259528,0.015638877,0.94244355,0.047504462,0.385523438,0.00457108,0.221194878,0.221194878,-0.073898554,4.10599041,0.095142365,1
1021,2016,Alabama,Chilton,AL,0.161817253,0.838182747,664,0.006042314,0.152497888,1,0.148545489,0.055572037,0.076248944,0.880059302,0.107757241,0.420143008,0.01387009,0.196044803,0.196044803,-0.03422755,4.036082745,-0.21472168,1
1023,2016,Alabama,Choctaw,AL,0.430924714,0.569075286,933,0.086134821,0.207496047,9,0.119602032,0.001655754,0.005569354,0.575632155,0.420842916,0.512288809,0.013017476,0.476941615,0.476941615,-0.046016902,4.292703629,-0.124483109,1
1025,2016,Alabama,Clarke,AL,0.446062088,0.553937912,739,0.021888699,0.180625424,7,0.121372342,0.004668572,0.001730591,0.540985644,0.448952764,0.665848076,0.013878584,0.458835334,0.458835334,-0.012773246,4.289951324,0.035388947,1
1027,2016,Alabama,Clay,AL,0.190802246,0.809197724,634,0.028801991,0.194022104,9,0.110628836,0.018912705,0.031076171,0.841237903,0.150484711,0.585339606,0.031129777,0.269522935,0.269522935,-0.078720689,4.145852566,0.125074863,1
1029,2016,Alabama,Cleburne,AL,0.106032722,0.893967271,760,-0.097699665,0.181642324,8,0.115280725,0.017477153,0.023280635,0.955557048,0.037046999,0.316845685,0.025925338,0.155566797,0.155566797,-0.049534075,4.244852066,0.154798031,1
1031,2016,Alabama,Coffee,AL,0.210085765,0.78991425,652,0.04710447,0.157831773,4,0.236667246,0.037379146,0.065580204,0.775679946,0.186071038,0.583004892,0.004776955,0.251416445,0.251416445,-0.04133068,3.579194307,0.133696795,1
1033,2016,Alabama,Colbert,AL,0.303956091,0.696043909,833,0.050472252,0.184526548,3,0.184709042,0.015613219,0.024017507,0.820089459,0.166620642,0.852476358,0.007679582,0.396793187,0.396793187,-0.092837095,4.152177334,0.144029617,1
1035,2016,Alabama,Conecuh,AL,0.473812163,0.526187837,683,0.063465402,0.2026463,7,0.086625792,0.008505946,0.017641963,0.514902115,0.478306025,0.557763338,-0.016047716,0.508287311,0.508287311,-0.034475148,5.200365067,0.018838882,1
1037,2016,Alabama,Coosa,AL,0.345132738,0.654867232,678,0.016357241,0.18667157,8,0.099405587,0.01251841,0.012886598,0.676380813,0.314182639,0.232342333,0.013557106,0.41814515,0.41814515,-0.073012412,4.340712547,0.081738949,1
1039,2016,Alabama,Covington,AL,0.15244399,0.847555995,685,0.077369884,0.201781124,6,0.149214864,0.009541732,0.01531978,0.855908632,0.132429257,0.640577435,-0.009684205,0.206211552,0.206211552,-0.053767562,4.121519089,0.146845579,1
1041,2016,Alabama,Crenshaw,AL,0.26937905,0.730620921,689,0.06909655,0.175086349,8,0.146476805,0.022884283,0.016839378,0.73538506,0.245631695,0.546402991,0.011328936,0.321252406,0.321252406,-0.051873356,4.732595444,0.272770405,1
1043,2016,Alabama,Cullman,AL,0.103263669,0.896736324,714,0.019802628,0.17751734,4,0.149690181,0.028333908,0.042131931,0.970870495,0.015111391,0.675099373,0.018456221,0.148366138,0.148366138,-0.04510247,3.72040391,-0.005298615,1
1045,2016,Alabama,Dale,AL,0.242205992,0.757794023,1062,0.130576387,0.154292747,4,0.160686985,0.027455803,0.058882818,0.760603726,0.213090107,0.655704558,0.007041454,0.287390023,0.287390023,-0.045184031,3.281495094,-0.03847599,1
1047,2016,Alabama,Dallas,AL,0.689164639,0.310835361,694,0.048718121,0.156761453,4,0.137843043,0.014725052,0.009583353,0.283251405,0.708515227,0.638326526,0.01938498,0.69916743,0.69916743,-0.010002792,5.444411755,-0.03325367,0
1049,2016,Alabama,De Kalb,AL,0.144685239,0.855314732,701,0.045230176,0.155320913,6,0.11365936,0.072768793,0.140152529,0.944268167,0.021301392,0.573261023,-0.004258335,0.222233519,0.222233519,-0.07754828,3.750131369,-0.008409262,1
1051,2016,Alabama,Elmore,AL,0.234018385,0.765981615,665,0.036757585,0.1388762,2,0.222383991,0.019516533,0.028014872,0.76831609,0.217134416,0.444766343,0.004613519,0.254316002,0.254316002,-0.020297617,3.426856756,0.046117544,1
1053,2016,Alabama,Escambia,AL,0.316724539,0.683275461,735,0.026190333,0.166574255,6,0.116256505,0.007366336,0.020594059,0.627468228,0.329624295,0.648880124,0.006171942,0.371471763,0.371471763,-0.054747224,4.528704643,0.099865913,1
1055,2016,Alabama,Etowah,AL,0.243962854,0.756037176,695,0.032166515,0.173630789,3,0.164918542,0.028820759,0.036299255,0.821087182,0.160621464,0.680158615,0.012541473,0.305346608,0.305346608,-0.061383754,4.37036705,-0.096731663,1
1057,2016,Alabama,Fayette,AL,0.168675929,0.831324041,616,0.001624696,0.195495442,6,0.141453505,0.005600906,0.008580111,0.868907988,0.12359415,0.495235801,0.023113281,0.230839238,0.230839238,-0.062163308,4.511585236,0.18703413,1
1059,2016,Alabama,Franklin,AL,0.188396826,0.811603189,662,0.043216601,0.160358533,6,0.123900995,0.088841729,0.160168499,0.92751056,0.049656395,0.642946005,-0.003365397,0.295297921,0.295297921,-0.106901094,4.641664505,0.143317223,1
1061,2016,Alabama,Geneva,AL,0.132387459,0.867612541,616,0.018018505,0.189501211,3,0.116617918,0.01677564,0.03706333,0.884183109,0.1009202,0.366686404,0.000366062,0.18179062,0.18179062,-0.049403161,3.783800125,0.040166855,1
1063,2016,Alabama,Greene,AL,0.827263594,0.172736421,636,-0.006269613,0.1800396,8,0.099748529,0.002562012,0.006172121,0.182021677,0.812323272,0.418797255,0.010040462,0.849001706,0.849001706,-0.021738112,4.982992649,-0.040736675,0
1065,2016,Alabama,Hale,AL,0.600748539,0.399251461,687,0.028046118,0.176594764,3,0.140287414,0.010356884,0.012072036,0.409106225,0.585707545,0.371528715,0.010976285,0.627683043,0.627683043,-0.026934505,4.772529125,0.096660137,0
1067,2016,Alabama,Henry,AL,0.289221674,0.710778296,933,0.17144841,0.206318736,3,0.161443412,0.017105952,0.025309827,0.714661837,0.275743037,0.377490401,-0.003605396,0.353929758,0.353929758,-0.064708084,3.976851702,-0.017637253,1
1069,2016,Alabama,Houston,AL,0.25762257,0.7423774,782,0.053854115,0.160485506,3,0.210179016,0.023168514,0.03186994,0.706795454,0.275695235,0.867746532,0.010667086,0.297035694,0.297035694,-0.039413124,3.13531518,-0.158278942,1
1071,2016,Alabama,Jackson,AL,0.18050541,0.819494605,671,0.019564206,0.18451567,6,0.125784636,0.022563109,0.02727722,0.934177399,0.038694307,0.599719107,-0.00127852,0.287372708,0.287372708,-0.106867298,4.29426384,0.155876637,1
1073,2016,Alabama,Jefferson,AL,0.537915945,0.462084085,1009,0.04874061,0.143100545,1,0.314402461,0.039258316,0.036892958,0.540317714,0.438230097,0.975466847,0.009370506,0.530142367,0.530142367,0.007773578,4.021560192,-0.20591116,0
1075,2016,Alabama,Lamar,AL,0.151025802,0.848974228,718,0.03399761,0.202189684,8,0.130626127,0.008460117,0.014289777,0.884579539,0.111119077,0.488372087,0.01229009,0.231740579,0.231740579,-0.080714777,4.046095848,0.028164387,1
1077,2016,Alabama,Lauderdale,AL,0.262921572,0.737078428,656,0.013814494,0.183126256,3,0.2167923,0.020530866,0.023931088,0.880187154,0.106077842,0.646562696,0.014153659,0.343467206,0.343467206,-0.080545634,3.535416126,0.018007755,1
1079,2016,Alabama,Lawrence,AL,0.250846058,0.749153912,639,0.017364288,0.161517069,3,0.103086181,0.007268268,0.020668201,0.8139745,0.115370728,0.264481127,0.003584236,0.363571793,0.363571793,-0.112725735,4.427132607,0.100735664,1
1081,2016,Alabama,Lee,AL,0.38018018,0.61981982,704,0.037631068,0.103210844,3,0.344121456,0.051576193,0.036902312,0.716359615,0.238824278,0.743737757,0.021974981,0.399043828,0.399043828,-0.018863648,3.21379137,0.192581654,1
1083,2016,Alabama,Limestone,AL,0.245713085,0.754286885,836,0.010823919,0.139102787,2,0.232606873,0.04329858,0.056893095,0.831392586,0.140777007,0.435535967,-0.01525408,0.279874533,0.279874533,-0.034161448,3.229593754,0.082217216,1
1085,2016,Alabama,Lowndes,AL,0.736046731,0.263953269,864,0.034141045,0.173402742,2,0.12281926,0.003028869,0.004732608,0.251830876,0.740650356,0.454021871,0.010250568,0.765968084,0.765968084,-0.029921353,6.03025198,0.202563286,0
1087,2016,Alabama,Macon,AL,0.840918303,0.159081668,823,0.038394809,0.167496443,6,0.200418875,0.011278195,0.016460069,0.169777691,0.821413577,0.542259455,-0.002084434,0.8717435,0.8717435,-0.030825198,6.103533745,0.27402544,0
1089,2016,Alabama,Madison,AL,0.412376672,0.587623358,1120,0.062635571,0.136679113,2,0.406719267,0.055607148,0.046752177,0.704416335,0.255910546,0.999137223,0.015430927,0.405611455,0.405611455,0.006765217,2.771305799,-0.042437315,1
1091,2016,Alabama,Marengo,AL,0.517583847,0.482416123,756,0.069843575,0.186384931,7,0.147890925,0.009070069,0.009468753,0.470187128,0.522225082,0.703236938,-0.000975847,0.536122799,0.536122799,-0.018538952,4.343155384,0.093762398,0
1093,2016,Alabama,Marion,AL,0.112712041,0.887287974,658,0.04189907,0.200965643,7,0.124663383,0.01617117,0.02400873,0.949702561,0.041875545,0.645756125,0.022795677,0.188242465,0.188242465,-0.075530425,4.374624252,0.108401775,1
1095,2016,Alabama,Marshall,AL,0.143950358,0.856049657,667,0.04288559,0.164046794,4,0.165672436,0.071709648,0.129159883,0.944341004,0.032795683,0.75700438,0.020093381,0.195859551,0.195859551,-0.051909193,4.15631628,-0.102628231,1
1097,2016,Alabama,Mobile,AL,0.431492001,0.568508029,886,0.061683308,0.145436421,2,0.225123957,0.031050639,0.026447594,0.603533328,0.364207,0.787050068,0.008089125,0.453555226,0.453555226,-0.022063226,4.234549522,-0.207830906,1
1099,2016,Alabama,Monroe,AL,0.427789032,0.572210968,798,0.058043368,0.178065985,7,0.123950846,0.002002275,0.006188851,0.563137412,0.418227345,0.571729362,0.012158096,0.461174816,0.461174816,-0.033385783,4.513725281,0.07997179,1
1101,2016,Alabama,Montgomery,AL,0.634093463,0.365906507,859,0.046464581,0.132568434,2,0.31459567,0.043589924,0.033114623,0.376687139,0.587655902,1.115197301,0.025047064,0.622018695,0.622018695,0.012074769,3.812195063,0.082636833,0
1103,2016,Alabama,Morgan,AL,0.230881125,0.769118845,834,0.036634132,0.157534182,3,0.214291811,0.043185145,0.078114673,0.845891654,0.132596642,0.750397682,0.006246567,0.275194973,0.275194973,-0.044313848,3.509433985,-0.010975122,1
1105,2016,Alabama,Perry,AL,0.731005967,0.268994033,586,0.045383006,0.188616067,8,0.144925103,0.003754058,0.009537337,0.306792051,0.685370922,0.486801028,-0.004231721,0.752084374,0.752084374,-0.021078408,5.721850872,0.125442505,0
1107,2016,Alabama,Pickens,AL,0.421313643,0.578686357,707,0.040409539,0.179223627,3,0.111190006,0.015567308,0.024249077,0.57952255,0.411666244,0.351982206,0.012280226,0.465046197,0.465046197,-0.043732554,4.506864071,0.253043652,1
1109,2016,Alabama,Pike,AL,0.396612257,0.603387713,770,0.041092593,0.142831385,6,0.239881739,0.038855664,0.021937074,0.585337937,0.384374529,0.964145482,0.008457839,0.431137115,0.431137115,-0.034524858,4.162794113,-0.091348648,1
1111,2016,Alabama,Randolph,AL,0.229185775,0.77081424,629,0.025766321,0.19394207,6,0.153791904,0.015962856,0.029228387,0.787581146,0.202995822,0.413356066,-0.011093885,0.298806399,0.298806399,-0.069620624,4.506088734,0.250357151,1
1113,2016,Alabama,Russell,AL,0.509838104,0.490161926,696,0.03211955,0.126031786,2,0.170141056,0.028429633,0.050719693,0.520927489,0.459270835,0.444880307,0.017085135,0.559158206,0.559158206,-0.049320102,4.168153763,-0.104686737,0
1115,2016,Alabama,Saint Clair,AL,0.150046408,0.849953592,708,0.061154421,0.152455643,1,0.161038399,0.017556829,0.02265062,0.891223311,0.095402479,0.416810244,0.01489833,0.166514918,0.166514918,-0.01646851,3.883616686,0.167339802,1
1117,2016,Alabama,Shelby,AL,0.23932074,0.760679245,969,0.061721716,0.129720181,1,0.4142299,0.054605223,0.057591368,0.845660031,0.126719192,0.741551578,0.001128435,0.219158635,0.219158635,0.020162106,2.116393566,-0.114417315,1
1119,2016,Alabama,Sumter,AL,0.75012666,0.24987334,717,0.004192878,0.162288293,8,0.181203187,0.0202484,0.002935642,0.255026281,0.729508221,0.533263028,0.024554253,0.77365303,0.77365303,-0.023526371,4.627626419,-0.11766243,0
1121,2016,Alabama,Talladega,AL,0.370241851,0.62975812,869,0.038714513,0.161466628,4,0.130909219,0.01540891,0.021614419,0.656233668,0.332408637,0.68451941,-0.009002268,0.419413358,0.419413358,-0.049171507,3.733894825,-0.429504871,1
1123,2016,Alabama,Tallapoosa,AL,0.288743883,0.711256146,648,0.036139045,0.195151135,6,0.173158079,0.014575907,0.024122272,0.713313937,0.275447339,0.663500249,0.00687325,0.337630957,0.337630957,-0.048887074,4.223107338,-0.11868906,1
1125,2016,Alabama,Tuscaloosa,AL,0.399604648,0.600395322,824,0.017136281,0.117221728,3,0.293694943,0.035200104,0.032923233,0.657754898,0.321569502,0.904150724,-0.006447017,0.411907643,0.411907643,-0.012302995,3.625953197,0.049351931,1
1127,2016,Alabama,Walker,AL,0.15635246,0.84364754,699,0.046860695,0.181284592,1,0.105428092,0.014285061,0.02260912,0.920586705,0.066882484,0.543515563,-0.002123237,0.23246859,0.23246859,-0.07611613,6.032189369,0.014416218,1
1129,2016,Alabama,Washington,AL,0.282064289,0.717935741,1095,0.027779564,0.167189077,8,0.096233949,0.010290378,0.012951682,0.665625393,0.245164007,0.419311404,0.009115428,0.340641648,0.340641648,-0.058577359,4.194800854,0.017691135,1
1131,2016,Alabama,Wilcox,AL,0.713523328,0.286476701,832,0.126686737,0.177533954,9,0.113022447,0,0.005576041,0.27816093,0.716689646,0.526925027,-0.001702905,0.743566632,0.743566632,-0.030043304,6.056971073,0.30423069,0
1133,2016,Alabama,Winston,AL,0.086379416,0.913620591,664,0.066951066,0.200224876,6,0.130890355,0.01307625,0.029150877,0.973625839,0.011261355,0.618675232,0.031590223,0.133995533,0.133995533,-0.047616117,4.124675274,-0.023999214,1
4001,2016,Arizona,Apache,AZ,0.674604058,0.325395972,814,0.032462277,0.133220911,6,0.11058937,0.017195145,0.059478063,0.22983481,0.009597467,0.517547011,-0.010760546,0.675170958,0.675170958,-0.0005669,7.380044937,0.30033493,0
4003,2016,Arizona,Cochise,AZ,0.383153975,0.616846025,872,0.079947144,0.197562739,3,0.231629446,0.114583738,0.344032079,0.896485984,0.053169001,0.551395774,-0.003163218,0.386009842,0.386009842,-0.002855867,2.770265818,-0.089725971,1
4005,2016,Arizona,Coconino,AZ,0.605518937,0.394481063,818,0.052709818,0.108739428,3,0.3420856,0.048252985,0.137110323,0.672070742,0.019024979,0.941510022,0.007718205,0.579575896,0.579575896,0.025943041,3.391843796,-0.094289064,0
4007,2016,Arizona,Gila,AZ,0.330534607,0.669465423,759,0.0145988,0.263976395,4,0.177373752,0.042497978,0.185486749,0.798994303,0.010375818,0.607107162,-0.010063529,0.363859117,0.363859117,-0.03332451,4.837119579,0.162021637,1
4009,2016,Arizona,Graham,AZ,0.291476905,0.708523095,763,0.030607846,0.12315809,7,0.133240566,0.043859415,0.320978433,0.820795953,0.023750894,0.461732,0.006254464,0.308813035,0.308813035,-0.01733613,3.345509529,-0.010755777,1
4011,2016,Arizona,Greenlee,AZ,0.365958869,0.634041131,1256,-0.004765696,0.115242846,7,0.12196812,0.045750216,0.465091079,0.92039907,0.027849942,0.894819975,-0.049797952,0.451383889,0.451383889,-0.085425019,2.954827547,-0.050509214,1
4012,2016,Arizona,La Paz,AZ,0.282376796,0.717623234,675,0.056374408,0.360569358,6,0.10436593,0.113721438,0.261820316,0.777956426,0.018272182,0.706893623,0.017754555,0.336067259,0.336067259,-0.053690463,2.870760679,0.043771744,1
4013,2016,Arizona,Maricopa,AZ,0.484648645,0.515351355,996,0.06963852,0.138378426,1,0.309688628,0.147293329,0.302868336,0.851653874,0.067562751,0.848682761,0.009794116,0.44540906,0.44540906,0.039239585,2.527051687,-0.036714554,1
4015,2016,Arizona,Mohave,AZ,0.230444416,0.769555569,709,0.047662452,0.268586487,3,0.11878822,0.069690466,0.157084703,0.933631957,0.015663266,0.492714167,0.009551138,0.284295648,0.284295648,-0.053851232,4.066261292,-0.610492706,1
4017,2016,Arizona,Navajo,AZ,0.444408178,0.555591822,741,0.035718083,0.15745455,4,0.14492029,0.029147299,0.110499129,0.508086979,0.01372759,0.541634023,0.013456285,0.460122079,0.460122079,-0.0157139,5.659997463,-0.124631882,1
4019,2016,Arizona,Pima,AZ,0.572964847,0.427035153,866,0.059470553,0.17801778,2,0.308006078,0.129034281,0.361059785,0.866520047,0.047737375,0.730310798,0.007300735,0.535208404,0.535208404,0.037756443,2.980161428,-0.151249409,0
4021,2016,Arizona,Pinal,AZ,0.396758974,0.603241026,776,0.03274687,0.182274327,1,0.184714764,0.098728888,0.291928649,0.843320549,0.056396421,0.29235816,0.012139261,0.416487902,0.416487902,-0.019728929,2.937304258,-0.151496649,1
4023,2016,Arizona,Santa Cruz,AZ,0.750026345,0.24997364,919,0.051350567,0.158957615,4,0.224932253,0.326444238,0.83219111,0.964883327,0.011025502,0.585971773,-0.010111272,0.691371799,0.691371799,0.058654547,1.956772566,-0.082070827,0
4025,2016,Arizona,Yavapai,AZ,0.332905173,0.667094827,735,0.061730675,0.282726258,3,0.255416363,0.064569555,0.140548795,0.94863683,0.012029612,0.584403992,0.017045677,0.344725251,0.344725251,-0.011820078,3.313194513,-0.082293749,1
4027,2016,Arizona,Yuma,AZ,0.494408339,0.505591631,729,0.040593397,0.173897639,3,0.143865183,0.269208819,0.619660378,0.923577487,0.030628385,0.622737586,0.014277995,0.436090231,0.436090231,0.058318108,2.870760679,0.043771744,1
5001,2016,Arkansas,Arkansas,AR,0.336314648,0.663685322,755,0.047466539,0.177500129,6,0.144291878,0.011255318,0.029942377,0.733955503,0.253252804,1.075129509,-7.63E-05,0.386463553,0.386463553,-0.050148904,4.311281681,0.023739338,1
5003,2016,Arkansas,Ashley,AR,0.310862988,0.689137042,810,0.078295261,0.181142509,7,0.135872215,0.025965983,0.051455524,0.731534779,0.257634878,0.637349308,-0.022804141,0.370039999,0.370039999,-0.059177011,4.345427036,0.106199265,1
5005,2016,Arkansas,Baxter,AR,0.221138716,0.778861284,637,0.059840001,0.300717205,7,0.177381903,0.023541179,0.020394223,0.980264902,0.004982379,0.771876872,0.009277701,0.274200171,0.274200171,-0.053061455,3.404091358,-0.132755995,1
5007,2016,Arkansas,Benton,AR,0.315066993,0.684933007,931,-0.021254785,0.127838656,2,0.307229638,0.112440921,0.160685226,0.909023464,0.021990383,0.852148414,0.008384466,0.292893022,0.292893022,0.022173971,2.555516243,0.106073141,1
5009,2016,Arkansas,Boone,AR,0.19298619,0.80701381,727,0.071255207,0.197286934,7,0.149678603,0.007989062,0.023028873,0.976445913,0.005969186,0.740797222,0.013167083,0.252654374,0.252654374,-0.059668183,3.216627836,0.033139229,1
5011,2016,Arkansas,Bradley,AR,0.378318816,0.621681213,625,0.021019368,0.182858691,7,0.142310739,0.066330209,0.141762793,0.694780946,0.284361064,0.648366988,-0.001666248,0.404443979,0.404443979,-0.026125163,4.31603241,-0.048818111,1
5013,2016,Arkansas,Calhoun,AR,0.291089505,0.708910465,1015,0.072517723,0.185412675,9,0.120140389,0.005950096,0.03800384,0.768306851,0.223169312,1.007536411,0.024724901,0.311608344,0.311608344,-0.020518839,4.170014858,0.106944561,1
5015,2016,Arkansas,Carroll,AR,0.330005318,0.669994712,538,0.041751795,0.209136873,6,0.176917553,0.08266522,0.145214885,0.954919219,0.010639065,0.81526196,0.038604379,0.376360804,0.376360804,-0.046355486,3.302256823,-0.001735449,1
5017,2016,Arkansas,Chicot,AR,0.577958107,0.422041893,608,0.043704435,0.192331761,7,0.131340578,0.025560819,0.051657878,0.436033726,0.552144408,0.599618614,-0.013007283,0.613349497,0.613349497,-0.03539139,4.982126713,0.112973213,0
5019,2016,Arkansas,Clark,AR,0.45117417,0.54882586,651,0.069980852,0.156718388,7,0.247165367,0.028963147,0.044657025,0.737339258,0.248736143,0.931091547,-0.000644505,0.467361033,0.467361033,-0.016186863,3.555430651,-0.118291616,1
5021,2016,Arkansas,Clay,AR,0.240785211,0.759214759,555,-0.012533736,0.209840804,7,0.113485016,0.013616629,0.018089725,0.982997954,0.010360629,0.451851845,-0.019949883,0.350185335,0.350185335,-0.109400123,4.042806625,-0.032282352,1
5023,2016,Arkansas,Cleburne,AR,0.18180868,0.81819135,601,0.026983088,0.25380075,6,0.153817549,0.013874233,0.024035644,0.97980839,0.007233992,0.54057914,-0.001597106,0.231624454,0.231624454,-0.049815774,3.323084116,-0.014869213,1
5025,2016,Arkansas,Cleveland,AR,0.227042958,0.772957027,632,0.060327988,0.186319917,3,0.157465279,0.017100107,0.022443891,0.87300241,0.120096855,0.218923479,-0.007028386,0.267556101,0.267556101,-0.040513143,3.472283363,-0.001788378,1
5027,2016,Arkansas,Columbia,AR,0.365281224,0.634718776,745,0.042501256,0.165590867,7,0.219148934,0.02643992,0.02561238,0.617937684,0.365258723,0.72692889,-0.017712831,0.380538136,0.380538136,-0.015256912,4.491501808,-0.025788784,1
5029,2016,Arkansas,Conway,AR,0.353929013,0.646070957,690,0.024946269,0.183475778,6,0.169192612,0.020465337,0.03751187,0.864943743,0.121990904,0.617662907,-0.040767491,0.399609327,0.399609327,-0.045680314,3.787346601,0.01797533,1
5031,2016,Arkansas,Craighead,AR,0.315206975,0.684792995,730,0.063625693,0.128455341,3,0.25391537,0.037965085,0.047198787,0.823002219,0.157343954,0.890874624,0.013303995,0.340930074,0.340930074,-0.0257231,3.487895966,0.12139678,1
5033,2016,Arkansas,Crawford,AR,0.211938083,0.788061917,646,0.017174505,0.153261095,2,0.135496646,0.042049509,0.069888741,0.932620168,0.020719895,0.601772189,0.011302888,0.243701801,0.243701801,-0.031763718,3.577017069,0.046216726,1
5035,2016,Arkansas,Crittenden,AR,0.547001481,0.452998549,677,0.03916163,0.122275859,1,0.173911646,0.015410717,0.023247359,0.450567722,0.537956178,0.655261755,-0.054157257,0.575499415,0.575499415,-0.028497934,5.267065525,0.139891624,0
5037,2016,Arkansas,Cross,AR,0.30364415,0.696355879,640,0.052939385,0.170927346,6,0.147484496,0.004962779,0.018581569,0.751599431,0.237483129,0.584236562,0.004653811,0.348025709,0.348025709,-0.044381559,4.623242378,0.076581955,1
5039,2016,Arkansas,Dallas,AR,0.435647666,0.564352334,584,0.043751508,0.201990172,6,0.126875341,0.024166452,0.029594211,0.562987864,0.428532988,0.765924752,0.03742516,0.445346206,0.445346206,-0.00969854,4.429169655,0.06517601,1
5041,2016,Arkansas,Desha,AR,0.537261367,0.462738663,644,0.036367644,0.170344934,6,0.131835207,0.026728788,0.052476704,0.511241615,0.47726509,0.792425573,0.002667844,0.563002944,0.563002944,-0.025741577,4.864727497,0.181988716,0
5043,2016,Arkansas,Drew,AR,0.373424977,0.626575053,632,0.04200941,0.159353599,6,0.198444918,0.011076626,0.02948416,0.701363564,0.286182106,0.716720164,0.007166266,0.403562337,0.403562337,-0.03013736,4.025141478,0.188945532,1
5045,2016,Arkansas,Faulkner,AR,0.332648873,0.667351127,735,0.008196767,0.112500727,2,0.29114148,0.028700266,0.039479475,0.854901969,0.121417396,0.655531585,-0.01076591,0.337615609,0.337615609,-0.004966736,3.102595091,0.055902243,1
5047,2016,Arkansas,Franklin,AR,0.214459106,0.785540879,690,0.035401925,0.184111461,6,0.130138695,0.021349514,0.028147649,0.960952997,0.013072265,0.507450163,0.007184803,0.271502048,0.271502048,-0.057042941,3.940831184,0.257780313,1
5049,2016,Arkansas,Fulton,AR,0.235120922,0.764879048,541,0.086843349,0.249794841,9,0.110337861,0.008370261,0.012965699,0.977988183,0.01129662,0.309984028,-0.0061059,0.329942465,0.329942465,-0.094821543,3.73517704,0.063891411,1
5051,2016,Arkansas,Garland,AR,0.320616364,0.679383636,686,0.066289321,0.217248946,3,0.206230596,0.035183642,0.052142218,0.887469351,0.093381926,0.741606355,-0.00135076,0.346665293,0.346665293,-0.026048928,4.183825493,-0.068663597,1
5053,2016,Arkansas,Grant,AR,0.193413049,0.806586981,754,0.101830065,0.161309987,2,0.198367804,0.008699989,0.009309542,0.959323525,0.030341549,0.411152154,0.00508514,0.233151555,0.233151555,-0.039738506,3.652020693,0.168756008,1
5055,2016,Arkansas,Greene,AR,0.222657487,0.777342498,698,0.042435043,0.1492742,4,0.164431721,0.007703737,0.02615156,0.967661858,0.019076373,0.662134767,-0.015932024,0.306032211,0.306032211,-0.083374724,4.070951939,0.000693798,1
5057,2016,Arkansas,Hempstead,AR,0.350702018,0.649297953,645,0.057432048,0.16458033,6,0.126159057,0.068443805,0.125270173,0.673794627,0.311359316,0.708097935,0.007614851,0.365518659,0.365518659,-0.014816642,3.984270811,0.031019688,1
5059,2016,Arkansas,Hot Spring,AR,0.278117746,0.721882224,665,0.054067221,0.173355266,6,0.134826675,0.010675837,0.032685407,0.871494353,0.117353342,0.471287787,-0.007629842,0.35047403,0.35047403,-0.072356284,3.792252302,0.046688795,1
